,totalLatency
0,0.8031789737229038
1,0.8031789737229038
2,0.8031789737229038
3,0.8031789737229038
4,0.8031789737229038
5,0.8031789737229038
6,0.8031789737229038
7,0.8031789737229038
8,0.8031789737229038
9,0.8031789737229038
,totalLatency
0,0.7498808154274511
1,0.7498808154274511
2,0.7498808154274511
3,0.7498808154274511
4,0.7498808154274511
5,0.7498808154274511
6,0.7498808154274511
7,0.7498808154274511
8,0.7498808154274511
9,0.7498808154274511
,totalLatency
0,0.8031789737229038
1,0.8031789737229038
2,0.8031789737229038
3,0.8031789737229038
,totalLatency
0,0.7498808154274511
,totalLatency
0,0.6608780815318371
1,0.6608780815318371
2,0.6608780815318371
3,0.6608780815318371
,totalLatency
0,0.6075799232363845
,totalLatency
0,0.6608780815318371
,totalLatency
0,0.7498808154274511
1,0.7498808154274511
2,0.7498808154274511
3,0.7498808154274511
4,0.7498808154274511
5,0.7498808154274511
6,0.7498808154274511
7,0.7498808154274511
8,0.7498808154274511
9,0.7498808154274511
,totalLatency
0,0.8031789737229038
1,0.8031789737229038
2,0.8031789737229038
,totalLatency
0,0.7498808154274511
1,0.7498808154274511
2,0.7498808154274511
3,0.7498808154274511
4,0.7498808154274511
5,0.7498808154274511
6,0.7498808154274511
7,0.7498808154274511
8,0.7498808154274511
,totalLatency
0,0.8031789737229038
1,0.8031789737229038
2,0.8031789737229038
3,0.8031789737229038
4,0.8031789737229038
5,0.8031789737229038
6,0.8031789737229038
7,0.8031789737229038
8,0.8031789737229038
,totalLatency
0,0.7498808154274511
1,0.7498808154274511
2,0.7498808154274511
,totalLatency
0,0.6608780815318371
1,0.6608780815318371
2,0.6608780815318371
3,0.6608780815318371
,totalLatency
0,0.6075799232363845
,totalLatency
0,0.6608780815318371
1,0.6608780815318371
2,0.6608780815318371
3,0.6608780815318371
4,0.6608780815318371
5,0.6608780815318371
6,0.6608780815318371
7,0.6608780815318371
8,0.6608780815318371
,totalLatency
0,0.6075799232363845
1,0.6075799232363845
2,0.6075799232363845
