,totalLatency
0,0.6071433480716643
1,0.6066278292003534
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6457406730950649
6,0.6125799165414804
7,0.64954506399623
8,0.6071433480716643
9,0.6457406730950649
10,0.6499347718127945
11,0.64954506399623
12,0.6049000079790926
13,0.6425918779498748
14,0.6485439652910018
15,0.6091394517137849
16,0.6049000079790926
17,0.6425918779498748
18,0.6485439652910018
19,0.6091394517137849
20,0.6049000079790926
21,0.6053350608126198
22,0.6095291595303494
23,0.6091394517137849
0,0.6071433480716643
1,0.6457406730950649
2,0.6125799165414804
3,0.64954506399623
4,0.6049000079790926
5,0.6425918779498748
6,0.6485439652910018
7,0.6091394517137849
0,0.6071433480716643
1,0.6066278292003534
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6066278292003534
6,0.6499347718127945
7,0.64954506399623
8,0.6071433480716643
9,0.6457406730950649
10,0.6499347718127945
11,0.64954506399623
12,0.6049000079790926
13,0.6425918779498748
14,0.6095291595303494
15,0.6091394517137849
0,0.6071433480716643
1,0.6066278292003534
2,0.6499347718127945
3,0.64954506399623
0,0.6071433480716643
1,0.6457406730950649
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6457406730950649
6,0.6499347718127945
7,0.64954506399623
8,0.6049000079790926
9,0.6425918779498748
10,0.6485439652910018
11,0.6091394517137849
12,0.6049000079790926
13,0.6425918779498748
14,0.6485439652910018
15,0.6091394517137849
16,0.6049000079790926
17,0.6425918779498748
18,0.6095291595303494
19,0.6091394517137849
20,0.6049000079790926
21,0.6053350608126198
22,0.6485439652910018
23,0.6091394517137849
0,0.6071433480716643
1,0.6379590587838506
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6457406730950649
6,0.6886593388958954
7,0.64954506399623
8,0.6071433480716643
9,0.6457406730950649
10,0.6499347718127945
11,0.64954506399623
12,0.6049000079790926
13,0.6361140597546244
14,0.6485439652910018
15,0.6091394517137849
16,0.6049000079790926
17,0.6361140597546244
18,0.6095291595303494
19,0.6091394517137849
20,0.6049000079790926
21,0.6361140597546244
22,0.6095291595303494
23,0.6091394517137849
24,0.6049000079790926
25,0.6425918779498748
26,0.6868143398666693
27,0.6091394517137849
28,0.6049000079790926
29,0.6425918779498748
30,0.6095291595303494
31,0.6091394517137849
32,0.6049000079790926
33,0.6053350608126198
34,0.6868143398666693
35,0.6091394517137849
36,0.6049000079790926
37,0.6053350608126198
38,0.6868143398666693
39,0.6091394517137849
40,0.6049000079790926
41,0.6053350608126198
42,0.6485439652910018
43,0.6091394517137849
0,0.6071433480716643
1,0.6379590587838506
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6457406730950649
6,0.6886593388958954
7,0.64954506399623
8,0.6049000079790926
9,0.6361140597546244
10,0.6485439652910018
11,0.6091394517137849
0,0.6071433480716643
1,0.6379590587838506
2,0.6125799165414804
3,0.64954506399623
4,0.6071433480716643
5,0.6379590587838506
6,0.6125799165414804
7,0.64954506399623
8,0.6071433480716643
9,0.6379590587838506
10,0.6499347718127945
11,0.64954506399623
12,0.6071433480716643
13,0.6379590587838506
14,0.6499347718127945
15,0.64954506399623
16,0.6071433480716643
17,0.6066278292003534
18,0.6886593388958954
19,0.64954506399623
20,0.6071433480716643
21,0.6066278292003534
22,0.6886593388958954
23,0.64954506399623
24,0.6071433480716643
25,0.6066278292003534
26,0.6125799165414804
27,0.64954506399623
28,0.6071433480716643
29,0.6066278292003534
30,0.6499347718127945
31,0.64954506399623
32,0.6071433480716643
33,0.6066278292003534
34,0.6499347718127945
35,0.64954506399623
36,0.6071433480716643
37,0.6457406730950649
38,0.6886593388958954
39,0.64954506399623
40,0.6071433480716643
41,0.6457406730950649
42,0.6886593388958954
43,0.64954506399623
44,0.6071433480716643
45,0.6457406730950649
46,0.6125799165414804
47,0.64954506399623
48,0.6071433480716643
49,0.6457406730950649
50,0.6125799165414804
51,0.64954506399623
52,0.6071433480716643
53,0.6457406730950649
54,0.6499347718127945
55,0.64954506399623
56,0.6071433480716643
57,0.6457406730950649
58,0.6499347718127945
59,0.64954506399623
60,0.6049000079790926
61,0.6361140597546244
62,0.6485439652910018
63,0.6091394517137849
64,0.6049000079790926
65,0.6361140597546244
66,0.6485439652910018
67,0.6091394517137849
68,0.6049000079790926
69,0.6361140597546244
70,0.6095291595303494
71,0.6091394517137849
72,0.6049000079790926
73,0.6361140597546244
74,0.6095291595303494
75,0.6091394517137849
76,0.6049000079790926
77,0.6425918779498748
78,0.6868143398666693
79,0.6091394517137849
80,0.6049000079790926
81,0.6425918779498748
82,0.6868143398666693
83,0.6091394517137849
84,0.6049000079790926
85,0.6425918779498748
86,0.6485439652910018
87,0.6091394517137849
88,0.6049000079790926
89,0.6425918779498748
90,0.6485439652910018
91,0.6091394517137849
92,0.6049000079790926
93,0.6425918779498748
94,0.6095291595303494
95,0.6091394517137849
96,0.6049000079790926
97,0.6425918779498748
98,0.6095291595303494
99,0.6091394517137849
100,0.6049000079790926
101,0.6053350608126198
102,0.6868143398666693
103,0.6091394517137849
104,0.6049000079790926
105,0.6053350608126198
106,0.6868143398666693
107,0.6091394517137849
108,0.6049000079790926
109,0.6053350608126198
110,0.6485439652910018
111,0.6091394517137849
112,0.6049000079790926
113,0.6053350608126198
114,0.6485439652910018
115,0.6091394517137849
116,0.6049000079790926
117,0.6053350608126198
118,0.6095291595303494
119,0.6091394517137849
0,0.6071433480716643
1,0.6066278292003534
2,0.6499347718127945
3,0.64954506399623
4,0.6049000079790926
5,0.6425918779498748
6,0.6485439652910018
7,0.6091394517137849
0,0.6071433480716643
1,0.6379590587838506
2,0.6125799165414804
3,0.64954506399623
4,0.6071433480716643
5,0.6379590587838506
6,0.6125799165414804
7,0.64954506399623
8,0.6071433480716643
9,0.6379590587838506
10,0.6499347718127945
11,0.64954506399623
12,0.6071433480716643
13,0.6066278292003534
14,0.6886593388958954
15,0.64954506399623
16,0.6071433480716643
17,0.6066278292003534
18,0.6886593388958954
19,0.64954506399623
0,0.6071433480716643
1,0.6066278292003534
2,0.6499347718127945
3,0.64954506399623
4,0.6071433480716643
5,0.6457406730950649
6,0.6125799165414804
7,0.64954506399623
8,0.6071433480716643
9,0.6457406730950649
10,0.6499347718127945
11,0.64954506399623
12,0.6071433480716643
13,0.6457406730950649
14,0.6499347718127945
15,0.64954506399623
16,0.6049000079790926
17,0.6425918779498748
18,0.6485439652910018
19,0.6091394517137849
20,0.6049000079790926
21,0.6425918779498748
22,0.6095291595303494
